Company Name,ISIN Code,Date,News Title,Source,Link
Axis Bank Ltd.,INE238A01034,2025-02-18T12:39:04Z,Sebi cancels registration of 19 defunct FVCI companies,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/sebi-cancels-registration-of-19-defunct-fvci-companies/articleshow/118359285.cms
Axis Bank Ltd.,INE238A01034,2025-02-18T04:54:37Z,Stock market update: Stocks that hit 52-week highs on NSE,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/118346424.cms
Axis Bank Ltd.,INE238A01034,2025-02-18T04:21:00Z,"Buy Star Cement, target price Rs 240: HDFC Securities",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/buy-star-cement-target-price-rs-240-hdfc-securities/articleshow/118319049.cms
Axis Bank Ltd.,INE238A01034,2025-02-17T16:27:32Z,Vedanta creditors meet on Tuesday to vote on India demerger plan,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/vedanta-creditors-meet-on-tuesday-to-vote-on-india-demerger-plan/articleshow/118335637.cms
Axis Bank Ltd.,INE238A01034,2025-02-17T02:34:27Z,BHEL shares in focus on bagging Rs 6700 crore order from Singareni Collieries,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/bhel-shares-in-focus-on-bagging-rs-6700-crore-order-from-singareni-collieries/articleshow/118316215.cms
Axis Bank Ltd.,INE238A01034,2025-02-15T08:25:36Z,"Reliance Infrastructure Q3 net loss widens to Rs 3,298.35 crore",The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/reliance-infrastructure-q3-net-loss-widens-to-rs-3298-35-crore/articleshow/118271464.cms
Axis Bank Ltd.,INE238A01034,2025-02-14T06:57:50Z,"Buy Manappuram Finance, target price Rs 220: Axis Securities",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/buy-manappuram-finance-target-price-rs-220-axis-securities/articleshow/118237856.cms
Axis Bank Ltd.,INE238A01034,2025-02-14T04:21:01Z,"Buy Keystone Realtors, target price Rs 855: JM Financial",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/buy-keystone-realtors-target-price-rs-855-jm-financial/articleshow/118233403.cms
Axis Bank Ltd.,INE238A01034,2025-02-14T04:08:21Z,Sensex Gains 344 Points As PM Modi Meets Donald Trump Amid Tariff Fears,NDTV News,https://www.ndtv.com/business-news/sensex-gains-344-points-as-pm-modi-meets-donald-trump-amid-tariff-fears-7707070
Axis Bank Ltd.,INE238A01034,2025-02-13T23:55:08Z,"Unpaid salaries, defaulted dues: How a cash crunch at AGS hit banks’ ATM ops",Livemint,https://www.livemint.com/companies/ags-transact-atms-loan-default-pending-salaries-icici-bank-yes-bank-securevalue-india-liquidity-bank-loans-11739453631879.html
Axis Bank Ltd.,INE238A01034,2025-02-13T15:12:56Z,IIM Ahmedabad Secures 100% Placement In PGP 2024-25,NDTV News,https://www.ndtv.com/education/iim-ahmedabad-secures-100-placement-in-pgp-2024-25-7703708
Axis Bank Ltd.,INE238A01034,2025-02-13T14:23:28Z,Shriram Finance raises USD 500mn via ECB,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/shriram-finance-raises-usd-500mn-via-ecb/articleshow/118218898.cms
Axis Bank Ltd.,INE238A01034,2025-02-13T02:22:58Z,6 PSU stocks record date for dividend tomorrow. Last chance to buy,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/6-psu-stocks-record-date-for-dividend-tomorrow-last-chance-to-buy/articleshow/118197672.cms
Axis Bank Ltd.,INE238A01034,2025-02-12T14:09:44Z,NATCO Pharma Q3 Results: Profit declines 37% to Rs 132 crore,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/natco-pharma-q3-results-profit-declines-37-to-rs-132-crore/articleshow/118182527.cms
Axis Bank Ltd.,INE238A01034,2025-02-12T11:44:16Z,Bharat Forge Q3 Results: Net profit falls 16% to Rs 212 cr,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/bharat-forge-q3-results-net-profit-falls-16-to-rs-212-cr/articleshow/118177919.cms
Axis Bank Ltd.,INE238A01034,2025-02-12T04:34:42Z,"Jupiter Wagons shares in focus on signing Rs 600 cr contract with Ambuja Cements, ACC",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/jupiter-wagons-shares-in-focus-on-signing-rs-600-cr-contract-with-ambuja-cements-acc/articleshow/118163198.cms
Axis Bank Ltd.,INE238A01034,2025-02-11T13:01:05Z,Berger Paints India Q3 Results: Net profit slips 1.4% to Rs 295.97 crore,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/berger-paints-india-q3-results-net-profit-slips-1-4-to-rs-295-97-crore/articleshow/118148755.cms
Axis Bank Ltd.,INE238A01034,2025-02-11T10:55:23Z,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/118145352.cms
Axis Bank Ltd.,INE238A01034,2025-02-11T02:30:43Z,TT Ltd shares 1:10 stock split record date on Wednesday. Do you own?,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/tt-ltd-shares-110-stock-split-record-date-on-wednesday-do-you-own/articleshow/118131522.cms
Axis Bank Ltd.,INE238A01034,2025-02-10T13:07:58Z,Gillette India Q3 Results: Profit jumps 21% to Rs 126 crore,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/gillette-india-q3-results-profit-jumps-21-to-rs-126-crore/articleshow/118120491.cms
Axis Bank Ltd.,INE238A01034,2025-02-10T13:04:33Z,Saregama Q3 Results: Profit rises 20% to Rs 63 crore,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/saregama-q3-results-profit-rises-20-to-rs-63-crore/articleshow/118120419.cms
Axis Bank Ltd.,INE238A01034,2025-02-10T09:45:28Z,Eureka Forbes Q3 profit up 52.5 pc to Rs 35 cr,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/eureka-forbes-q3-profit-up-52-5-pc-to-rs-35-cr/articleshow/118114910.cms
Axis Bank Ltd.,INE238A01034,2025-02-10T04:21:00Z,"Buy Swiggy, target price Rs 740: ICICI Securities",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/buy-swiggy-target-price-rs-740-icici-securities/articleshow/118001886.cms
Axis Bank Ltd.,INE238A01034,2025-02-10T03:21:00Z,"Hold Info Edge, target price Rs 8,000: ICICI Securities",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/hold-info-edg-target-price-rs-8000-icici-securities/articleshow/118000312.cms
Axis Bank Ltd.,INE238A01034,2025-02-08T11:21:01Z,Shanti Educational Initiatives Q3 Results: PAT jumps 10-fold to Rs 21 crore on higher income,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/shanti-educational-initiatives-q3-results-pat-jumps-10-fold-to-rs-21-crore-on-higher-income/articleshow/118065720.cms
Axis Bank Ltd.,INE238A01034,2025-02-08T11:16:32Z,Advanced Sys-Tek files draft IPO papers with Sebi,The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/advanced-sys-tek-files-draft-ipo-papers-with-sebi/articleshow/118065591.cms
Axis Bank Ltd.,INE238A01034,2025-02-08T07:12:52Z,AXIS Capital (NYSE:AXS) Price Target Raised to $115.00,ETF Daily News,https://www.etfdailynews.com/2025/02/08/axis-capital-nyseaxs-price-target-raised-to-115-00/
Axis Bank Ltd.,INE238A01034,2025-02-07T05:13:38Z,"NCC shares sink 15% as Q3 profit declines 12.5% YoY, margins contract",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/ncc-shares-sink-15-as-q3-profit-declines-12-5-yoy-margins-contract/articleshow/118002317.cms
Axis Bank Ltd.,INE238A01034,2025-02-07T04:41:00Z,"JM Financial initiates coverage on ACME Solar Holdings, target price Rs 262",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/jm-financial-initiates-coverage-on-acme-solar-holdings-target-price-rs-262/articleshow/117971223.cms
Axis Bank Ltd.,INE238A01034,2025-02-07T03:21:00Z,"Reduce Torrent Power, target price Rs 1,165: ICICI Securities",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/reduce-torrent-power-target-price-rs-1165-icici-securities/articleshow/117968693.cms
Axis Bank Ltd.,INE238A01034,2025-02-06T18:45:00Z,"Sensex, Nifty fall for 2nd day on profit taking in bluechips ahead of RBI policy decision",Thehillstimes.in,https://thehillstimes.in/business/sensex-nifty-fall-for-2nd-day-on-profit-taking-in-bluechips-ahead-of-rbi-policy-decision
Axis Bank Ltd.,INE238A01034,2025-02-06T11:53:01Z,"Top gainers & losers today, 6 February 2025: Adani Ports, Axis Bank, Bharti Airtel in the list",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-adaniports-axisbank-bhartiartl-6-feb-2025/article69187862.ece
Axis Bank Ltd.,INE238A01034,2025-02-06T01:07:08Z,"Share Market Highlights 6 February 2025: Markets extend losses ahead of RBI rate decision; Sensex falls 213 pts to close at 78,058, Nifty ends at 23,603",BusinessLine,https://www.thehindubusinessline.com/markets/stock-market-highlights-6-february-2025/article69185193.ece
Axis Bank Ltd.,INE238A01034,2025-02-05T19:35:56Z,"The Lagos-Abuja Super Highway, High -Speed Train and Pelican Ecostay Apartments’ Vantage Location",The Punch,https://punchng.com/the-lagos-abuja-super-highway-high-speed-train-and-pelican-ecostay-apartments-vantage-location/
Axis Bank Ltd.,INE238A01034,2025-02-05T13:31:07Z,NSE Clearing fails to meet liquidity norms; report Rs 176.65-cr shortfall amid pending dues from BSE,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nse-clearing-fails-to-meet-liquidity-norms-report-rs-176-65-cr-shortfall-amid-pending-dues-from-bse/articleshow/117953086.cms
Axis Bank Ltd.,INE238A01034,2025-02-05T12:41:02Z,Welspun Corp Q3 Results: Profit more than doubles to Rs 672 crore,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/welspun-corp-q3-results-profit-more-than-doubles-to-rs-672-crore/articleshow/117951731.cms
Axis Bank Ltd.,INE238A01034,2025-02-05T09:46:59Z,"3,353 Shares in AXIS Capital Holdings Limited (NYSE:AXS) Purchased by Chicago Partners Investment Group LLC",ETF Daily News,https://www.etfdailynews.com/2025/02/05/3353-shares-in-axis-capital-holdings-limited-nyseaxs-purchased-by-chicago-partners-investment-group-llc/
Axis Bank Ltd.,INE238A01034,2025-02-05T08:14:56Z,JMP Securities Reaffirms Market Perform Rating for AXIS Capital (NYSE:AXS),ETF Daily News,https://www.etfdailynews.com/2025/02/05/jmp-securities-reaffirms-market-perform-rating-for-axis-capital-nyseaxs/
Axis Bank Ltd.,INE238A01034,2025-02-04T09:01:26Z,Bajaj Electricals Q3 Results: Profit falls 10.7% to Rs 33.36 cr,The Times of India,https://economictimes.indiatimes.com/markets/stocks/earnings/bajaj-electricals-q3-results-profit-falls-10-7-to-rs-33-36-cr/articleshow/117910251.cms
Axis Bank Ltd.,INE238A01034,2025-02-04T03:21:00Z,"Buy Bharat Electronics, target price Rs 360: JM Financial",The Times of India,https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharat-electronics-target-price-rs-360-jm-financial/articleshow/117875276.cms
Axis Bank Ltd.,INE238A01034,2025-02-03T11:57:21Z,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,The Times of India,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/117887982.cms
Axis Bank Ltd.,INE238A01034,2025-02-03T07:08:53Z,Q2 Earnings Forecast for AXIS Capital Issued By Roth Capital,ETF Daily News,https://www.etfdailynews.com/2025/02/03/q2-earnings-forecast-for-axis-capital-issued-by-roth-capital/
BSE Ltd.,INE118H01025,2025-03-02T17:54:39Z,"SEBI, BSE to challenge court order for FIR against Madhabi Puri Buch and other officials",The Times of India,https://economictimes.indiatimes.com/news/india/sebi-bse-to-challenge-court-order-for-fir-against-madhabi-puri-buch-and-other-officials/articleshow/118671021.cms
BSE Ltd.,INE118H01025,2025-03-02T17:54:39Z,"SEBI, BSE to challenge court order for FIR against Madhabi Puri Buch and other officials",The Times of India,https://economictimes.indiatimes.com/news/india/sebi-bse-to-challenge-court-order-for-fir-against-madhabi-puri-buch-and-other-officials/articleshow/118666793.cms
BSE Ltd.,INE118H01025,2025-03-02T09:52:16Z,Excelsoft Technologies files for ₹700-crore IPO with SEBI,BusinessLine,https://www.thehindubusinessline.com/markets/excelsoft-technologies-files-for-700-crore-ipo-with-sebi/article69281580.ece
BSE Ltd.,INE118H01025,2025-03-02T08:04:52Z,Meir Commodities files DRHP with SEBI seeking IPO approval,BusinessLine,https://www.thehindubusinessline.com/markets/meir-commodities-files-drhp-with-sebi-seeking-ipo-approval/article69281430.ece
BSE Ltd.,INE118H01025,2025-03-02T07:40:52Z,Meir Commodities files draft papers with Sebi to raise funds via IPO,The Times of India,https://economictimes.indiatimes.com/markets/ipos/fpos/meir-commodities-files-draft-papers-with-sebi-to-raise-funds-via-ipo/articleshow/118660408.cms
BSE Ltd.,INE118H01025,2025-03-02T05:21:14Z,"Equity market to take cues from US tariff, global trends & FIIs trading this week: Analysts",BusinessLine,https://www.thehindubusinessline.com/markets/equity-market-to-take-cues-from-us-tariff-global-trends-fiis-trading-this-week-analysts/article69281257.ece
BSE Ltd.,INE118H01025,2025-03-01T16:26:39Z,Paytm parent company under ED lens for ₹611 crore FEMA breach tied to subsidiary deals,Business Today,https://www.businesstoday.in/latest/corporate/story/paytm-parent-company-under-ed-lens-for-rs611-crore-fema-breach-tied-to-subsidiary-deals-466391-2025-03-01
BSE Ltd.,INE118H01025,2025-03-01T03:17:18Z,Zerodha’s Nithin Kamath on worst market crash since 1996: ‘First time in 15 years we are seeing degrowth’,The Times of India,https://economictimes.indiatimes.com/news/new-updates/zerodhas-nithin-kamath-on-worst-market-crash-since-1996-first-time-in-15-years-we-are-seeing-degrowth/articleshow/118640672.cms
BSE Ltd.,INE118H01025,2025-02-28T17:39:31Z,Investment word of the day: Passive funds — a low-risk option for investors; how do they work?,Livemint,https://www.livemint.com/money/investment-word-of-the-day-passive-funds-a-low-risk-option-for-investors-how-do-they-work-11740755257529.html
BSE Ltd.,INE118H01025,2025-02-28T16:42:11Z,"Maersk says will invest $5 billion in India, but conditions apply",Livemint,https://www.livemint.com/companies/maersk-gujarat-india-investment-pipavav-vadhavan-sea-port-landslide-11740745152666.html
BSE Ltd.,INE118H01025,2025-02-28T14:10:35Z,Premiumization and new categories to drive growth for US Polo Assn in India,Livemint,https://www.livemint.com/companies/premiumization-and-new-categories-to-drive-growth-for-us-polo-assn-in-india-11740742471274.html
BSE Ltd.,INE118H01025,2025-02-28T13:19:01Z,Nifty rejig: Let the benchmark run its course,BusinessLine,https://www.thehindubusinessline.com/markets/nifty-rejig-let-the-benchmark-run-its-course/article69275068.ece
BSE Ltd.,INE118H01025,2025-02-28T08:13:11Z,"Stock market crash: TCS, 9 other Nifty stocks hit 52-week lows as global jitters, domestic headwinds deepen sell-off",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/stock-market-crash-tcs-9-other-nifty-stocks-hit-52-week-lows-as-global-jitters-domestic-headwinds-deepen-sell-off/articleshow/118623122.cms
BSE Ltd.,INE118H01025,2025-02-28T05:03:41Z,Coal India shares rally 3% as unit Northern Coalfields announces additional levy,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/coal-india-shares-rally-3-as-unit-northern-coalfields-announces-additional-levy/articleshow/118618447.cms
BSE Ltd.,INE118H01025,2025-02-28T04:12:24Z,"PFC shares in focus after Rs 26,800 crore financing deal with MP power utilities",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/pfc-shares-in-focus-after-rs-26800-crore-financing-deal-with-mp-power-utilities/articleshow/118617167.cms
BSE Ltd.,INE118H01025,2025-02-28T02:24:48Z,RVNL shares in focus after winning Rs 136-crore Central Railway project,The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/rvnl-shares-in-focus-after-winning-rs-136-crore-central-railway-project/articleshow/118615161.cms
BSE Ltd.,INE118H01025,2025-02-28T01:18:37Z,"Stock Market Highlights 28 February 2025: Bloodbath on D-Street; Sensex plunges 1.9% to 73,198, Nifty settles below 22,150",BusinessLine,https://www.thehindubusinessline.com/markets/share-market-highlights-28-february-2025/article69270118.ece
BSE Ltd.,INE118H01025,2025-02-27T13:06:23Z,SEBI Levies Rs 5 Crore Penalty On Bombay Stock Exchange’s Subsidiary,MediaNama.com,https://www.medianama.com/2025/02/223-sebi-levies-rs-5-crore-penalty-on-bombay-stock-exchange-subsidiary/
BSE Ltd.,INE118H01025,2025-02-27T12:36:44Z,"Sensex flat, Nifty falls for 7th session; financials gain, auto and realty drag",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/sensex-flat-nifty-falls-for-7th-session-financials-gain-auto-and-realty-drag/article69270427.ece
BSE Ltd.,INE118H01025,2025-02-27T12:25:11Z,"Top gainers & losers today, 27 February 2025: Bajaj Finserv, Bajaj Finance lead gainers; UltraTech Cement, Tata Motors top losers",BusinessLine,https://www.thehindubusinessline.com/markets/stock-markets/nse-bse-stock-market-top-gainers-top-losers-today-bajajfinserv-bajajfinance-ultracemco-tatamotors-27-feb-2025/article69270307.ece
